,date,open,close,high,low,volume,code
298,2013-04-03,25.888,26.028,26.979,25.475,21990.0,600519
299,2013-04-08,24.615,26.417,26.979,23.218,37732.0,600519
300,2013-04-09,26.061,25.822,26.896,25.078,24194.0,600519
301,2013-04-10,26.152,31.078,32.028,25.078,70858.0,600519
302,2013-04-11,31.111,30.218,31.937,29.706,29729.0,600519
303,2013-04-12,30.218,32.954,34.747,29.871,59800.0,600519
304,2013-04-15,32.987,33.376,34.136,31.128,28336.0,600519
305,2013-04-16,31.111,33.723,35.409,30.78,39137.0,600519
306,2013-04-17,34.086,38.128,38.359,34.045,42974.0,600519
307,2013-04-18,37.061,38.673,39.376,36.078,41956.0,600519
308,2013-04-19,38.88,38.739,39.276,36.805,39238.0,600519
309,2013-04-22,38.466,34.177,38.466,34.004,42745.0,600519
310,2013-04-23,34.004,32.607,35.227,32.516,30952.0,600519
311,2013-04-24,32.946,35.136,35.243,31.359,30402.0,600519
312,2013-04-25,34.433,36.648,37.359,33.772,25359.0,600519
313,2013-04-26,37.235,34.409,37.723,33.599,16307.0,600519
314,2013-05-02,33.59,32.028,33.632,30.309,28586.0,600519
315,2013-05-03,32.599,33.136,34.433,31.607,21460.0,600519
316,2013-05-06,33.59,37.557,37.706,32.747,30196.0,600519
317,2013-05-07,38.566,45.731,46.268,38.566,71020.0,600519
318,2013-05-08,45.822,46.723,47.64,44.442,42416.0,600519
319,2013-05-09,47.028,53.574,53.59,47.028,70134.0,600519
320,2013-05-10,53.433,53.516,56.665,52.607,48776.0,600519
321,2013-05-13,53.516,53.987,57.227,50.756,32579.0,600519
322,2013-05-14,52.681,48.623,53.508,47.648,36431.0,600519
323,2013-05-15,48.367,51.491,53.144,48.235,23264.0,600519
324,2013-05-16,50.954,51.648,56.326,49.293,45462.0,600519
325,2013-05-17,51.012,52.524,52.971,50.119,33556.0,600519
326,2013-05-20,53.26,51.772,54.648,51.318,30944.0,600519
327,2013-05-21,51.673,51.789,52.4,50.541,23102.0,600519
328,2013-05-22,52.309,55.466,56.4,51.855,46149.0,600519
329,2013-05-23,55.574,57.921,61.268,55.574,62247.0,600519
330,2013-05-24,59.21,56.673,61.83,55.904,45073.0,600519
331,2013-05-27,57.533,57.252,57.64,54.252,26778.0,600519
332,2013-05-28,57.458,57.673,58.64,55.533,23676.0,600519
333,2013-05-29,58.384,57.136,61.582,57.02,32340.0,600519
334,2013-05-30,56.566,56.111,58.235,55.086,25019.0,600519
335,2013-05-31,56.706,53.508,57.061,53.425,24590.0,600519
336,2013-06-03,54.334,57.623,58.012,53.574,40256.0,600519
337,2013-06-04,57.805,57.309,60.285,57.268,42356.0,600519
338,2013-06-05,57.549,56.871,57.971,55.557,23724.0,600519
339,2013-06-06,56.904,57.276,59.871,56.904,33877.0,600519
340,2013-06-07,57.168,58.119,61.209,55.846,25478.0,600519
341,2013-06-13,57.176,56.838,59.953,54.606,44998.0,600519
342,2013-06-14,56.54,56.267,57.077,52.598,32518.0,600519
343,2013-06-17,56.474,52.515,57.061,52.292,29689.0,600519
344,2013-06-18,52.251,54.309,54.433,50.069,27377.0,600519
345,2013-06-19,53.672,56.937,57.49,51.457,28909.0,600519
346,2013-06-20,56.631,54.383,57.474,53.449,25586.0,600519
347,2013-06-21,52.978,53.912,57.804,50.879,39654.0,600519
348,2013-06-24,54.276,49.325,54.598,48.962,40807.0,600519
349,2013-06-25,49.276,52.813,53.193,41.4,51352.0,600519
350,2013-06-26,51.697,51.887,52.796,48.631,32903.0,600519
351,2013-06-27,51.887,52.598,54.887,51.366,34135.0,600519
352,2013-06-28,51.995,54.904,55.804,51.995,28070.0,600519
353,2013-07-01,54.623,56.49,57.052,53.788,25828.0,600519
354,2013-07-02,56.474,59.515,60.375,55.11,33453.0,600519
355,2013-07-03,60.3,59.532,61.044,58.011,35424.0,600519
356,2013-07-04,58.788,58.416,61.094,58.383,24214.0,600519
357,2013-07-05,58.647,58.829,60.689,58.647,17779.0,600519
358,2013-07-08,58.631,57.209,59.466,55.424,24113.0,600519
359,2013-07-09,58.152,54.639,58.152,53.532,20233.0,600519
360,2013-07-10,53.945,56.119,56.333,52.028,33244.0,600519
361,2013-07-11,56.705,57.879,58.317,54.623,46056.0,600519
362,2013-07-12,57.168,51.962,58.54,51.871,42991.0,600519
363,2013-07-15,52.433,51.251,53.028,48.755,36607.0,600519
364,2013-07-16,51.424,53.73,54.003,49.226,37011.0,600519
365,2013-07-17,53.358,50.4,53.598,50.309,27388.0,600519
366,2013-07-18,50.466,48.871,50.838,47.738,25699.0,600519
367,2013-07-19,48.821,41.383,48.821,40.16,73319.0,600519
368,2013-07-22,41.094,40.449,42.276,38.937,27062.0,600519
369,2013-07-23,41.317,44.342,44.92,40.532,28756.0,600519
370,2013-07-24,44.185,40.234,44.185,38.978,44067.0,600519
371,2013-07-25,40.879,43.639,44.515,39.97,39540.0,600519
372,2013-07-26,42.201,40.523,42.862,40.466,19045.0,600519
373,2013-07-29,39.953,37.507,39.953,37.242,26883.0,600519
374,2013-07-30,36.664,35.119,37.474,32.771,42113.0,600519
375,2013-07-31,36.152,35.176,37.408,34.515,14590.0,600519
376,2013-08-01,36.4,37.978,38.482,35.639,24852.0,600519
377,2013-08-02,38.722,41.4,43.16,38.639,29240.0,600519
378,2013-08-05,41.4,40.961,42.011,39.639,18065.0,600519
379,2013-08-06,39.664,40.738,40.961,38.647,26562.0,600519
380,2013-08-07,40.383,41.689,43.573,39.499,28377.0,600519
381,2013-08-08,41.722,40.681,42.499,40.052,16076.0,600519
382,2013-08-09,40.92,38.755,41.449,37.193,22889.0,600519
383,2013-08-12,38.73,43.284,43.383,38.49,39390.0,600519
384,2013-08-13,43.036,44.639,45.094,41.788,25435.0,600519
385,2013-08-14,44.59,43.598,46.614,43.358,21721.0,600519
386,2013-08-15,43.738,42.581,45.672,42.523,15365.0,600519
387,2013-08-16,42.639,40.052,45.507,39.763,34973.0,600519
388,2013-08-19,40.879,40.689,41.3,38.895,19357.0,600519
389,2013-08-20,39.846,39.4,40.548,38.647,31250.0,600519
390,2013-08-21,40.557,40.292,40.672,38.4,23103.0,600519
391,2013-08-22,40.218,40.614,41.937,39.738,15501.0,600519
392,2013-08-23,41.35,38.887,41.358,37.656,19529.0,600519
393,2013-08-26,38.986,39.672,40.548,38.069,16885.0,600519
394,2013-08-27,39.532,39.019,39.532,38.069,24436.0,600519
395,2013-08-28,38.209,36.333,38.209,36.061,30603.0,600519
396,2013-08-29,36.416,35.16,36.697,34.854,21804.0,600519
397,2013-08-30,35.16,35.408,35.59,34.391,25861.0,600519
398,2013-09-02,28.813,21.474,28.813,21.457,224970.0,600519
399,2013-09-03,20.714,21.259,22.201,19.061,123211.0,600519
400,2013-09-04,21.54,21.623,22.821,21.209,76789.0,600519
401,2013-09-05,21.424,20.11,22.201,19.309,71283.0,600519
402,2013-09-06,19.97,20.119,20.631,19.697,37783.0,600519
403,2013-09-09,20.714,20.672,21.143,19.788,69270.0,600519
404,2013-09-10,20.548,21.226,21.441,19.953,54093.0,600519
405,2013-09-11,21.333,22.011,22.185,19.887,69012.0,600519
406,2013-09-12,22.061,21.317,22.532,20.887,47723.0,600519
407,2013-09-13,21.284,21.557,23.59,21.251,68254.0,600519
408,2013-09-16,22.052,19.598,22.052,19.548,58877.0,600519
409,2013-09-17,19.061,12.697,19.226,12.044,109057.0,600519
410,2013-09-18,12.449,13.193,13.59,11.209,67317.0,600519
411,2013-09-23,13.267,12.292,13.276,11.664,65409.0,600519
412,2013-09-24,12.449,8.978,13.49,8.895,98819.0,600519
413,2013-09-25,8.771,7.623,9.557,5.854,69789.0,600519
414,2013-09-26,6.664,7.838,8.499,6.664,47227.0,600519
415,2013-09-27,7.895,6.714,8.449,6.49,34639.0,600519
416,2013-09-30,6.606,8.267,8.573,6.267,50460.0,600519
417,2013-10-08,8.118,8.871,9.474,6.821,56867.0,600519
418,2013-10-09,8.813,9.135,9.474,8.152,40815.0,600519
419,2013-10-10,9.143,9.176,9.457,8.523,29045.0,600519
420,2013-10-11,7.738,9.573,9.829,7.738,36455.0,600519
421,2013-10-14,9.928,11.333,11.399,9.408,55274.0,600519
422,2013-10-15,11.408,15.135,15.59,10.862,69277.0,600519
423,2013-10-16,16.829,15.127,17.986,13.358,94813.0,600519
424,2013-10-17,15.416,15.085,16.416,14.515,48621.0,600519
425,2013-10-18,15.333,14.085,15.68,13.276,35574.0,600519
426,2013-10-21,14.523,15.829,16.003,13.441,47022.0,600519
427,2013-10-22,15.59,14.449,15.59,13.895,24581.0,600519
428,2013-10-23,14.317,14.672,15.49,13.449,26215.0,600519
429,2013-10-24,14.35,14.689,14.904,13.854,26255.0,600519
430,2013-10-25,14.11,8.92,14.11,7.986,58584.0,600519
431,2013-10-28,8.135,6.639,8.953,6.052,32141.0,600519
432,2013-10-29,6.788,5.672,7.209,4.598,35182.0,600519
433,2013-10-30,5.821,5.499,6.085,4.978,25343.0,600519
434,2013-10-31,5.548,7.581,8.738,5.424,34893.0,600519
435,2013-11-01,6.937,7.639,8.185,6.499,22154.0,600519
436,2013-11-04,7.862,8.598,9.118,7.714,19436.0,600519
437,2013-11-05,8.152,10.061,10.292,7.242,27843.0,600519
438,2013-11-06,10.201,11.333,12.457,9.557,44449.0,600519
439,2013-11-07,11.094,10.771,11.523,8.895,21358.0,600519
440,2013-11-08,10.466,8.433,11.614,8.325,21537.0,600519
441,2013-11-11,9.97,11.251,13.011,8.466,52328.0,600519
442,2013-11-12,11.143,15.623,16.044,10.838,69478.0,600519
443,2013-11-13,15.003,15.523,16.953,14.185,31881.0,600519
444,2013-11-14,15.755,14.986,15.755,13.019,24042.0,600519
445,2013-11-15,14.714,14.466,15.441,13.358,33597.0,600519
446,2013-11-18,14.928,14.507,15.639,13.937,41571.0,600519
447,2013-11-19,14.515,13.953,15.094,12.697,41166.0,600519
448,2013-11-20,13.887,13.325,14.036,12.78,25517.0,600519
449,2013-11-21,13.011,10.515,13.515,10.424,32991.0,600519
450,2013-11-22,10.515,10.358,11.085,9.953,28110.0,600519
451,2013-11-25,9.788,12.391,13.16,9.573,26181.0,600519
452,2013-11-26,12.441,11.606,13.143,11.441,16406.0,600519
453,2013-11-27,11.614,11.581,12.606,10.466,15679.0,600519
454,2013-11-28,11.606,13.135,13.813,11.606,22240.0,600519
455,2013-11-29,12.449,12.813,12.986,11.557,20423.0,600519
456,2013-12-02,11.631,8.961,11.846,8.73,42892.0,600519
457,2013-12-03,8.771,9.623,9.904,7.771,32882.0,600519
458,2013-12-04,9.523,10.366,10.813,8.788,33510.0,600519
459,2013-12-05,10.333,9.135,10.333,9.102,19326.0,600519
460,2013-12-06,8.953,10.59,10.879,8.317,29150.0,600519
461,2013-12-09,10.466,9.92,10.548,8.317,25371.0,600519
462,2013-12-10,9.565,9.102,9.887,8.482,25392.0,600519
463,2013-12-11,9.028,8.639,9.639,8.457,19868.0,600519
464,2013-12-12,8.59,8.647,9.424,8.482,18306.0,600519
465,2013-12-13,8.507,8.647,9.466,8.499,19267.0,600519
466,2013-12-16,8.325,5.813,8.664,5.73,32869.0,600519
467,2013-12-17,5.796,6.011,7.267,5.342,15641.0,600519
468,2013-12-18,5.829,5.416,6.251,5.267,20105.0,600519
469,2013-12-19,6.077,4.309,6.168,4.267,17813.0,600519
470,2013-12-20,4.391,0.59,4.804,0.052,38556.0,600519
471,2013-12-23,0.408,0.474,1.408,0.152,19222.0,600519
472,2013-12-24,0.879,0.557,1.457,0.366,27897.0,600519
473,2013-12-25,0.879,0.267,1.185,-0.039,18439.0,600519
474,2013-12-26,0.052,-0.989,0.242,-1.485,34156.0,600519
475,2013-12-27,-0.609,0.218,1.069,-0.989,25455.0,600519
476,2013-12-30,0.424,-1.22,0.862,-1.609,32166.0,600519
477,2013-12-31,-1.601,2.019,2.788,-2.84,57546.0,600519
478,2014-01-02,1.697,0.036,1.697,-0.278,21976.0,600519
479,2014-01-03,-0.568,-1.617,-0.113,-2.237,23341.0,600519
480,2014-01-06,-2.526,-4.303,-0.857,-4.328,30229.0,600519
481,2014-01-07,-4.816,-4.444,-3.791,-5.568,18039.0,600519
482,2014-01-08,-4.501,-5.402,-3.931,-6.551,31989.0,600519
483,2014-01-09,-5.733,-5.452,-3.419,-6.063,47886.0,600519
484,2014-01-10,-5.725,-5.51,-4.551,-6.518,21126.0,600519
485,2014-01-13,-5.485,-4.997,-2.989,-5.667,37646.0,600519
486,2014-01-14,-4.741,-3.824,-3.427,-5.816,23474.0,600519
487,2014-01-15,-4.485,-5.931,-3.956,-6.518,19720.0,600519
488,2014-01-16,-5.857,-3.262,-2.882,-5.948,39119.0,600519
489,2014-01-17,-3.419,-4.658,-2.716,-4.807,32363.0,600519
490,2014-01-20,-3.336,0.705,1.127,-4.063,60090.0,600519
491,2014-01-21,0.052,0.871,2.292,-0.485,35404.0,600519
492,2014-01-22,0.862,6.804,7.333,0.3,73667.0,600519
493,2014-01-23,6.813,6.738,7.821,4.813,40258.0,600519
494,2014-01-24,6.251,7.904,8.061,5.433,35780.0,600519
495,2014-01-27,7.399,12.242,14.747,7.209,83510.0,600519
496,2014-01-28,12.044,10.978,13.276,9.557,36401.0,600519
497,2014-01-29,11.441,9.152,12.499,8.722,31520.0,600519
498,2014-01-30,8.73,5.176,9.102,4.185,37223.0,600519
499,2014-02-07,5.061,6.573,7.176,4.234,23865.0,600519
500,2014-02-10,6.664,5.722,6.995,4.069,36251.0,600519
501,2014-02-11,5.672,6.697,7.97,5.094,43006.0,600519
502,2014-02-12,6.829,6.788,7.466,6.094,19283.0,600519
503,2014-02-13,6.689,8.044,10.292,6.672,38567.0,600519
504,2014-02-14,7.813,14.019,14.102,7.813,67410.0,600519
505,2014-02-17,15.011,19.871,20.705,15.011,87465.0,600519
506,2014-02-18,19.424,17.416,19.424,16.68,33640.0,600519
507,2014-02-19,17.449,19.499,21.523,17.449,31482.0,600519
508,2014-02-20,19.474,19.052,21.193,18.234,23188.0,600519
509,2014-02-21,18.234,19.127,20.011,18.052,34125.0,600519
510,2014-02-24,19.143,17.92,20.78,16.259,31178.0,600519
511,2014-02-25,18.234,13.581,18.565,12.449,46279.0,600519
512,2014-02-26,12.085,13.3,15.738,10.838,26513.0,600519
513,2014-02-27,13.399,15.714,16.408,11.639,25646.0,600519
514,2014-02-28,15.755,19.904,20.548,15.714,41926.0,600519
515,2014-03-03,19.887,23.961,24.011,18.507,48816.0,600519
516,2014-03-04,21.639,22.697,27.565,21.54,50866.0,600519
517,2014-03-05,23.218,28.019,28.143,21.54,47211.0,600519
518,2014-03-06,28.325,29.804,30.052,25.672,42741.0,600519
519,2014-03-07,29.804,32.689,34.102,28.185,58110.0,600519
520,2014-03-10,32.119,25.623,32.945,23.218,49985.0,600519
521,2014-03-11,24.846,29.953,31.127,24.102,38561.0,600519
522,2014-03-12,29.044,26.937,31.127,24.664,36763.0,600519
523,2014-03-13,26.168,32.176,32.366,25.763,42637.0,600519
524,2014-03-14,31.507,31.35,33.11,29.639,24933.0,600519
525,2014-03-17,32.284,33.499,33.656,29.813,32198.0,600519
526,2014-03-18,35.011,37.507,41.54,35.011,59473.0,600519
527,2014-03-19,36.333,40.028,40.548,35.59,35365.0,600519
528,2014-03-20,39.97,35.738,40.135,35.59,33895.0,600519
529,2014-03-21,35.127,37.573,38.052,32.697,40318.0,600519
530,2014-03-24,37.242,37.482,41.152,36.333,26320.0,600519
531,2014-03-25,35.094,33.78,35.094,24.507,62403.0,600519
532,2014-03-26,32.366,26.904,33.201,26.796,57376.0,600519
533,2014-03-27,26.218,26.218,28.813,25.176,38044.0,600519
534,2014-03-28,26.35,22.069,27.317,20.722,48272.0,600519
535,2014-03-31,21.548,23.771,25.986,21.54,30583.0,600519
536,2014-04-01,23.78,30.209,30.259,23.523,34046.0,600519
537,2014-04-02,30.416,32.813,36.135,29.003,46698.0,600519
538,2014-04-03,34.4,32.54,34.507,31.044,26918.0,600519
539,2014-04-04,31.995,31.507,32.532,28.978,23206.0,600519
540,2014-04-08,31.391,31.904,32.631,28.986,25927.0,600519
541,2014-04-09,32.3,30.92,33.631,29.912,21618.0,600519
542,2014-04-10,30.854,36.011,37.259,27.738,54177.0,600519
543,2014-04-11,38.069,41.441,44.35,38.069,90225.0,600519
544,2014-04-14,40.3,40.019,42.457,38.895,26824.0,600519
545,2014-04-15,39.061,40.127,41.267,39.061,25880.0,600519
546,2014-04-16,39.474,37.259,40.185,36.573,22040.0,600519
547,2014-04-17,37.077,40.714,41.375,36.59,29744.0,600519
548,2014-04-18,40.548,40.804,42.838,39.143,19601.0,600519
549,2014-04-21,39.73,38.11,41.358,38.069,18333.0,600519
550,2014-04-22,38.069,38.176,40.656,37.672,22344.0,600519
551,2014-04-23,38.135,41.424,41.78,38.094,33755.73,600519
552,2014-04-24,41.499,41.176,41.961,39.474,12581.0,600519
553,2014-04-25,34.747,32.028,34.763,29.631,95877.0,600519
554,2014-04-28,29.871,30.457,31.92,27.995,33028.0,600519
555,2014-04-29,30.466,31.119,32.68,30.193,27996.0,600519
556,2014-04-30,31.416,31.358,31.697,30.242,19220.0,600519
557,2014-05-05,31.044,28.358,31.044,25.738,36743.0,600519
558,2014-05-06,28.152,28.804,30.383,28.152,13622.0,600519
559,2014-05-07,29.482,28.697,29.482,27.821,11960.0,600519
560,2014-05-08,28.813,28.705,30.209,28.499,14697.0,600519
561,2014-05-09,28.697,28.664,30.052,28.4,16721.0,600519
562,2014-05-12,30.044,28.904,30.052,27.738,26194.0,600519
563,2014-05-13,28.788,28.763,29.482,27.788,15939.0,600519
564,2014-05-14,28.143,24.242,28.92,23.201,34016.0,600519
565,2014-05-15,24.003,24.97,25.738,23.606,16983.0,600519
566,2014-05-16,24.97,24.152,25.755,23.747,18467.0,600519
567,2014-05-19,21.953,18.218,22.366,18.185,56250.0,600519
568,2014-05-20,18.317,15.738,19.424,14.598,46885.0,600519
569,2014-05-21,15.011,20.714,21.259,14.887,38737.0,600519
570,2014-05-22,20.631,19.928,22.862,19.598,18678.0,600519
571,2014-05-23,19.887,21.788,22.185,19.871,14009.0,600519
572,2014-05-26,23.937,22.838,23.937,22.242,8910.0,600519
573,2014-05-27,22.366,22.532,24.639,22.251,13035.0,600519
574,2014-05-28,22.276,23.143,24.019,22.201,12501.0,600519
575,2014-05-29,22.97,23.433,24.788,22.747,10106.0,600519
576,2014-05-30,23.399,22.548,24.251,22.383,9217.0,600519
577,2014-06-03,22.366,22.176,23.606,21.747,13048.0,600519
578,2014-06-04,22.358,20.838,22.68,19.904,10494.0,600519
579,2014-06-05,20.813,23.829,24.019,19.333,20678.0,600519
580,2014-06-06,23.755,22.854,24.557,21.78,9477.0,600519
581,2014-06-09,21.788,22.557,23.523,21.788,10034.0,600519
582,2014-06-10,22.573,23.854,24.259,22.573,19305.0,600519
583,2014-06-11,23.813,23.143,24.333,22.54,10781.0,600519
584,2014-06-12,23.251,22.061,23.251,21.639,11499.0,600519
585,2014-06-13,22.11,22.209,23.052,20.846,16970.0,600519
586,2014-06-16,22.284,23.54,23.838,21.871,16237.0,600519
587,2014-06-17,23.441,22.523,23.441,21.705,16364.0,600519
588,2014-06-18,23.028,22.846,23.565,22.697,14024.0,600519
589,2014-06-19,22.829,22.143,23.358,21.953,11551.0,600519
590,2014-06-20,22.119,22.515,22.862,21.804,12019.0,600519
591,2014-06-23,22.78,25.102,25.16,22.664,28983.0,600519
592,2014-06-24,25.358,31.102,31.292,25.3,38532.0,600519
593,2014-06-25,31.653,28.835,31.653,28.171,38171.0,600519
594,2014-06-26,28.835,28.299,29.517,28.09,36348.0,600519
595,2014-06-27,28.099,27.153,28.099,26.099,26477.0,600519
596,2014-06-30,27.881,28.608,29.435,27.171,24399.0,600519
597,2014-07-01,29.162,28.417,29.162,27.535,11946.0,600519
598,2014-07-02,28.653,28.699,28.944,27.717,12068.0,600519
599,2014-07-03,28.817,29.771,29.899,28.081,19331.0,600519
600,2014-07-04,29.899,29.826,30.608,29.281,15402.0,600519
601,2014-07-07,29.353,30.59,30.699,28.817,22879.0,600519
602,2014-07-08,30.535,28.79,30.599,27.735,21091.0,600519
603,2014-07-09,28.626,27.935,29.417,27.735,14328.0,600519
604,2014-07-10,27.826,27.753,28.471,27.353,12159.0,600519
605,2014-07-11,28.144,28.508,29.617,27.826,18432.0,600519
606,2014-07-14,28.508,35.69,36.708,28.171,46534.0,600519
607,2014-07-15,35.09,39.362,43.171,35.09,58787.0,600519
608,2014-07-16,39.399,40.053,42.062,39.399,24459.0,600519
609,2014-07-17,39.617,39.308,40.944,37.717,20191.0,600519
610,2014-07-18,39.162,45.881,49.535,38.353,74896.0,600519
611,2014-07-21,45.344,45.881,47.608,43.708,30143.0,600519
612,2014-07-22,44.626,47.899,48.626,44.626,29820.0,600519
613,2014-07-23,46.808,48.526,49.535,46.444,27836.0,600519
614,2014-07-24,48.408,48.199,53.262,47.081,35682.0,600519
615,2014-07-25,48.626,48.517,50.49,45.953,27833.0,600519
616,2014-07-28,48.835,48.853,52.253,47.644,42968.0,600519
617,2014-07-29,48.899,45.953,48.899,45.226,36017.0,600519
618,2014-07-30,45.662,43.635,45.662,41.808,54876.0,600519
619,2014-07-31,43.435,45.235,45.335,42.226,25206.0,600519
620,2014-08-01,45.144,47.699,48.899,44.644,43259.0,600519
621,2014-08-04,47.717,48.99,50.099,47.071,38848.0,600519
622,2014-08-05,48.626,50.671,51.044,46.508,38357.0,600519
623,2014-08-06,49.353,48.008,50.244,46.808,20317.0,600519
624,2014-08-07,47.808,45.535,48.981,45.444,25396.0,600519
625,2014-08-08,46.771,46.935,48.017,44.808,23819.0,600519
626,2014-08-11,47.244,47.781,47.899,46.362,20070.0,600519
627,2014-08-12,46.635,46.844,47.49,45.126,19604.0,600519
628,2014-08-13,46.844,47.253,49.335,45.717,34454.0,600519
629,2014-08-14,46.826,46.317,48.117,46.153,22958.0,600519
630,2014-08-15,46.99,46.39,47.253,46.017,21802.0,600519
631,2014-08-18,46.808,44.762,47.081,44.171,41698.0,600519
632,2014-08-19,44.762,43.79,44.762,43.581,32095.0,600519
633,2014-08-20,43.844,46.808,46.862,43.626,37084.0,600519
634,2014-08-21,46.808,44.962,47.099,44.081,18872.0,600519
635,2014-08-22,44.99,44.326,45.344,43.853,18636.0,600519
636,2014-08-25,44.326,43.853,45.126,43.444,15376.0,600519
637,2014-08-26,43.626,42.917,44.462,42.226,16589.0,600519
638,2014-08-27,42.917,41.69,42.971,41.517,13828.0,600519
639,2014-08-28,41.353,41.371,43.499,41.353,17618.0,600519
640,2014-08-29,41.353,43.381,43.708,40.444,23838.0,600519
641,2014-09-01,43.353,43.581,44.535,42.908,16450.0,600519
642,2014-09-02,43.908,47.317,47.39,43.199,41246.0,600519
643,2014-09-03,47.335,49.371,51.735,47.317,42042.0,600519
644,2014-09-04,49.262,49.59,50.39,48.335,23975.0,600519
645,2014-09-05,50.171,51.817,52.408,49.726,34731.0,600519
646,2014-09-09,51.944,48.699,52.235,48.626,20562.0,600519
647,2014-09-10,48.353,48.544,49.535,47.726,17867.0,600519
648,2014-09-11,48.508,46.79,49.371,46.335,31875.0,600519
649,2014-09-12,46.344,47.217,47.399,45.281,17356.0,600519
650,2014-09-15,46.717,44.453,46.726,43.899,32543.0,600519
651,2014-09-16,45.444,42.681,45.535,42.281,34823.0,600519
652,2014-09-17,43.599,43.381,44.571,42.571,25841.0,600519
653,2014-09-18,43.19,44.308,44.426,42.335,26482.0,600519
654,2014-09-19,44.308,45.762,45.881,43.626,22665.0,600519
655,2014-09-22,45.635,42.208,45.635,42.117,37191.0,600519
656,2014-09-23,41.99,42.699,42.717,41.681,34546.0,600519
657,2014-09-24,41.799,45.162,45.444,40.99,43448.0,600519
658,2014-09-25,45.826,46.981,48.608,45.808,56851.0,600519
659,2014-09-26,46.353,47.09,47.826,44.262,22716.0,600519
660,2014-09-29,47.108,47.235,47.899,46.253,23488.0,600519
661,2014-09-30,47.481,46.926,47.708,46.081,21574.0,600519
662,2014-10-08,45.899,45.653,45.99,42.99,45652.0,600519
663,2014-10-09,44.871,44.999,45.217,43.699,36244.0,600519
664,2014-10-10,44.099,44.099,44.808,42.899,43147.0,600519
665,2014-10-13,42.999,41.444,43.062,39.244,53176.0,600519
666,2014-10-14,40.444,40.362,42.253,39.935,28895.0,600519
667,2014-10-15,40.217,42.553,42.79,40.181,22238.0,600519
668,2014-10-16,41.444,42.553,43.344,41.444,23949.0,600519
669,2014-10-17,43.171,43.517,44.126,42.171,30976.0,600519
670,2014-10-20,43.517,42.19,43.626,41.717,32910.0,600519
671,2014-10-21,42.262,43.59,44.39,41.899,39911.0,600519
672,2014-10-22,43.571,44.153,44.499,42.717,22836.0,600519
673,2014-10-23,43.69,44.126,45.244,43.071,31917.0,600519
674,2014-10-24,44.035,43.971,44.89,42.89,19980.0,600519
675,2014-10-27,42.235,42.717,44.171,40.344,27970.0,600519
676,2014-10-28,42.553,43.844,44.171,42.426,20548.0,600519
677,2014-10-29,43.899,43.444,44.59,42.699,21423.0,600519
678,2014-10-30,43.171,40.826,43.171,40.535,49087.0,600519
679,2014-10-31,40.871,41.971,42.171,39.853,36421.0,600519
680,2014-11-03,42.035,40.971,42.153,40.853,24670.0,600519
681,2014-11-04,40.89,37.162,40.89,36.808,55943.0,600519
682,2014-11-05,36.853,32.399,36.853,31.808,76719.0,600519
683,2014-11-06,32.399,33.308,33.617,32.271,36362.0,600519
684,2014-11-07,33.326,34.117,34.353,33.271,41507.0,600519
685,2014-11-10,35.899,39.326,39.335,34.99,62325.0,600519
686,2014-11-11,39.808,38.944,40.626,37.726,47706.0,600519
687,2014-11-12,38.608,38.526,39.162,36.081,30823.0,600519
688,2014-11-13,38.371,37.335,38.381,35.608,49155.0,600519
689,2014-11-14,37.317,42.526,42.835,36.726,75225.0,600519
690,2014-11-17,52.262,45.035,52.262,44.99,150416.0,600519
691,2014-11-18,45.899,41.035,46.644,40.444,63497.0,600519
692,2014-11-19,40.962,38.69,41.035,38.271,46290.0,600519
693,2014-11-20,38.517,36.517,38.553,36.344,46258.0,600519
694,2014-11-21,36.408,38.744,38.808,36.081,41990.0,600519
695,2014-11-24,39.426,39.49,40.444,37.717,53878.0,600519
696,2014-11-25,39.008,40.117,40.308,38.444,53231.0,600519
697,2014-11-26,40.081,41.308,41.681,39.435,63858.0,600519
698,2014-11-27,40.444,41.971,42.462,39.535,96551.0,600519
699,2014-11-28,41.871,41.208,41.871,38.781,88288.0,600519
700,2014-12-01,41.871,45.044,45.899,41.353,121740.0,600519
701,2014-12-02,44.126,46.026,46.081,43.399,99268.0,600519
702,2014-12-03,47.208,49.381,52.535,47.135,117322.0,600519
703,2014-12-04,50.899,57.835,58.171,50.899,117781.0,600519
704,2014-12-05,61.344,54.917,62.226,52.808,112901.0,600519
705,2014-12-08,53.026,56.781,59.981,51.535,100894.0,600519
706,2014-12-09,55.899,56.681,69.19,55.444,151890.0,600519
707,2014-12-10,58.626,63.099,66.353,58.626,106656.0,600519
708,2014-12-11,63.171,59.435,64.935,58.89,54882.0,600519
709,2014-12-12,60.244,60.071,64.071,59.535,51055.0,600519
710,2014-12-15,60.081,66.844,66.899,59.017,70964.0,600519
711,2014-12-16,66.535,63.744,66.535,61.453,51129.0,600519
712,2014-12-17,63.162,62.326,64.49,61.171,60020.0,600519
713,2014-12-18,62.89,62.571,65.171,62.262,38567.0,600519
714,2014-12-19,62.317,63.917,64.971,61.353,49631.0,600519
715,2014-12-22,62.853,66.899,67.071,59.426,73623.0,600519
716,2014-12-23,66.608,71.226,75.435,64.999,85650.0,600519
717,2014-12-24,70.444,65.953,73.899,63.79,63554.0,600519
718,2014-12-25,66.035,68.471,68.626,64.09,44071.0,600519
719,2014-12-26,67.799,70.053,71.353,65.899,42677.0,600519
